sound.files,selec,start,end,spp,Call,
Anou.cul.GC.001.WAV,31,10.10752301,10.10865373,Anoura_cultrata,I,
Anou.cul.GC.001.WAV,32,10.1680557,10.16939935,Anoura_cultrata,J,
Anou.cul.GC.001.WAV,33,10.18743955,10.1885923,Anoura_cultrata,J,
Anou.cul.GC.001.WAV,34,10.24475916,10.246257,Anoura_cultrata,J,
Anou.cul.GC.001.WAV,35,10.31622911,10.31772695,Anoura_cultrata,K,
Anou.cul.GC.001.WAV,36,10.33733107,10.33873347,Anoura_cultrata,K,
Anou.cul.GC.001.WAV,37,10.39248581,10.39381963,Anoura_cultrata,K,
Anou.cul.GC.001.WAV,38,10.4139541,10.41527283,Anoura_cultrata,K,
Anou.cul.GC.001.WAV,39,10.46235667,10.46375906,Anoura_cultrata,K,
Anou.cul.GC.001.WAV,40,10.48245006,10.48366889,Anoura_cultrata,K,
Anou.cul.GC.001.WAV,41,10.53437049,10.53578756,Anoura_cultrata,K,
Anou.cul.GC.001.WAV,42,10.55357971,10.55482792,Anoura_cultrata,K,
Anou.cul.GC.001.WAV,43,10.60779926,10.60966832,Anoura_cultrata,K,
Anou.cul.GC.001.WAV,45,10.74961538,10.75139099,Anoura_cultrata,M,
Anou.cul.GC.001.WAV,46,10.77808895,10.77963612,Anoura_cultrata,M,
Anou.cul.GC.001.WAV,47,10.83217982,10.83351931,Anoura_cultrata,M,
Anou.geo.BL.001.wav,1,82.36197388,82.37351665,Anoura_geoffroyi,A,
Anou.geo.BL.001.wav,2,82.52052117,82.53015723,Anoura_geoffroyi,A,
Anou.geo.BL.001.wav,7,83.7313755,83.75014918,Anoura_geoffroyi,B,
Anou.geo.BL.001.wav,8,83.91960398,83.93721469,Anoura_geoffroyi,B,
Anou.geo.BL.001.wav,9,84.16886354,84.18946475,Anoura_geoffroyi,B,
Anou.geo.BL.001.wav,10,84.7974346,84.83464969,Anoura_geoffroyi,C,
Anou.geo.BL.001.wav,11,85.01673783,85.05661114,Anoura_geoffroyi,C,
Anou.geo.BL.001.wav,12,85.26129416,85.28920548,Anoura_geoffroyi,C,
Anou.geo.BL.001.wav,17,87.3037894,87.326052,Anoura_geoffroyi,D,
Anou.geo.BL.001.wav,18,87.4916924,87.51827461,Anoura_geoffroyi,D,
Anou.geo.BL.001.wav,19,87.69637542,87.72029941,Anoura_geoffroyi,D,
Anou.geo.BL.001.wav,20,87.88445836,87.90007541,Anoura_geoffroyi,D,
Anou.geo.BL.001.wav,21,88.96292834,88.99432858,Anoura_geoffroyi,E,
Anou.geo.BL.001.wav,22,89.25902472,89.29856576,Anoura_geoffroyi,E,
Anou.geo.BL.001.wav,25,90.62828718,90.64888839,Anoura_geoffroyi,F,
Anou.geo.BL.001.wav,26,90.82499036,90.84459474,Anoura_geoffroyi,F,
Anou.geo.BL.001.wav,27,91.09698851,91.12141091,Anoura_geoffroyi,F,
Anou.geo.BL.001.wav,28,119.776493,119.7833068,Anoura_geoffroyi,G,
Anou.geo.BL.001.wav,29,119.970449,119.9751481,Anoura_geoffroyi,G,
Anou.geo.BL.001.wav,30,120.9948502,121.0013114,Anoura_geoffroyi,H,
Anou.geo.BL.001.wav,31,121.1891586,121.1944451,Anoura_geoffroyi,H,
Anou.geo.BL.001.wav,32,122.1750296,122.1820783,Anoura_geoffroyi,I,
Anou.geo.BL.001.wav,33,122.3221313,122.3271828,Anoura_geoffroyi,I,
Anou.geo.BL.001.wav,34,122.5093447,122.5147486,Anoura_geoffroyi,I,
Anou.geo.BL.001.wav,35,122.6800547,122.6848713,Anoura_geoffroyi,I,
Anou.geo.BL.001.wav,36,123.4731343,123.4787732,Anoura_geoffroyi,J,
Anou.geo.BL.001.wav,37,123.6217632,123.6269322,Anoura_geoffroyi,J,
Anou.geo.BL.001.wav,41,124.4551892,124.458596,Anoura_geoffroyi,K,
Anou.geo.BL.001.wav,42,124.5882545,124.5923663,Anoura_geoffroyi,K,
Anou.geo.BL.001.wav,43,124.7357966,124.7399083,Anoura_geoffroyi,K,
Anou.geo.BL.001.wav,44,125.2866725,125.292194,Anoura_geoffroyi,L,
Anou.geo.BL.001.wav,45,125.41712,125.4244036,Anoura_geoffroyi,L,
Anou.geo.BL.001.wav,46,125.5983893,125.6041457,Anoura_geoffroyi,L,
Anou.geo.BL.001.wav,47,126.0328018,126.0376184,Anoura_geoffroyi,M,
Anou.geo.BL.001.wav,48,126.1582518,126.1638908,Anoura_geoffroyi,M,
Anou.geo.BL.001.wav,49,126.3053501,126.3108715,Anoura_geoffroyi,M,
Anou.geo.BL.001.wav,50,126.8505364,126.8558229,Anoura_geoffroyi,N,
Anou.geo.BL.001.wav,51,126.9890829,126.9960141,Anoura_geoffroyi,N,
Anou.geo.BL.001.wav,52,127.1765681,127.1811497,Anoura_geoffroyi,N,
Anou.geo.BL.001.wav,55,127.9791899,127.9843589,Anoura_geoffroyi,O,
Anou.geo.BL.001.wav,56,128.1249325,128.1297491,Anoura_geoffroyi,O,
Anou.geo.BL.001.wav,57,128.5786083,128.5833074,Anoura_geoffroyi,P,
Anou.geo.BL.001.wav,58,128.7274318,128.731896,Anoura_geoffroyi,P,
Anou.geo.BL.001.wav,59,128.9054555,128.9098021,Anoura_geoffroyi,P,
Anou.geo.BL.001.wav,60,129.453626,129.4602048,Anoura_geoffroyi,Q,
Anou.geo.BL.001.wav,61,129.6104875,129.6165964,Anoura_geoffroyi,Q,
Anou.geo.BL.001.wav,62,129.8355034,129.8420822,Anoura_geoffroyi,Q,
Anou.geo.BL.001.wav,66,132.1555558,132.1622521,Anoura_geoffroyi,R,
Anou.geo.BL.001.wav,67,132.3152104,132.3207318,Anoura_geoffroyi,R,
Anou.geo.BL.001.wav,69,133.2474765,133.252763,Anoura_geoffroyi,S,
Anou.geo.BL.001.wav,70,133.4954765,133.5012329,Anoura_geoffroyi,S,
Anou.geo.BL.001.wav,74,135.3517745,135.359763,Anoura_geoffroyi,T,
Anou.geo.BL.001.wav,75,135.5420285,135.5493121,Anoura_geoffroyi,T,
Anou.geo.BL.001.wav,76,136.4120868,136.4181956,Anoura_geoffroyi,U,
Anou.geo.BL.001.wav,78,136.5617896,136.5669587,Anoura_geoffroyi,U,
Anou.geo.BL.001.wav,81,137.0226248,137.0289686,Anoura_geoffroyi,V,
Anou.geo.BL.001.wav,84,137.1690383,137.1751471,Anoura_geoffroyi,V,
Anou.geo.BL.001.wav,85,137.181021,137.18666,Anoura_geoffroyi,V,
Anou.geo.BL.001.wav,86,137.2090982,137.2130925,Anoura_geoffroyi,V,
Anou.geo.BL.001.wav,87,137.3403156,137.346307,Anoura_geoffroyi,V,
Anou.geo.BL.001.wav,90,137.4967742,137.5014733,Anoura_geoffroyi,V,
Anou.geo.BL.001.wav,97,138.8154555,138.8205071,Anoura_geoffroyi,W,
Anou.geo.BL.001.wav,98,138.9596842,138.9650882,Anoura_geoffroyi,W,
Anou.geo.BL.001.wav,99,139.1249033,139.1301898,Anoura_geoffroyi,W,
Anou.geo.BL.001.wav,100,139.2791299,139.2839465,Anoura_geoffroyi,W,
Anou.geo.BL.001.wav,101,139.7464177,139.7518217,Anoura_geoffroyi,X,
Anou.geo.BL.001.wav,102,139.8824938,139.8877803,Anoura_geoffroyi,X,
Anou.geo.BL.001.wav,103,140.0531866,140.0576507,Anoura_geoffroyi,X,
Anou.geo.BL.001.wav,111,141.3082019,141.3147806,Anoura_geoffroyi,Y,
Anou.geo.BL.001.wav,113,141.4616157,141.4674896,Anoura_geoffroyi,Y,
Anou.geo.BL.001.wav,114,141.6324433,141.639492,Anoura_geoffroyi,Y,
Anou.geo.BL.001.wav,115,141.7771299,141.7841785,Anoura_geoffroyi,Y,
Anou.geo.BL.001.wav,123,143.6697572,143.6775107,Anoura_geoffroyi,Z,
Anou.geo.BL.001.wav,124,143.8213037,143.8278824,Anoura_geoffroyi,Z,
Anou.geo.BL.001.wav,125,144.021251,144.0263026,Anoura_geoffroyi,Z,
Anou.geo.BL.001.wav,126,144.4064091,144.4106383,Anoura_geoffroyi,AA,
Anou.geo.BL.001.wav,127,144.5351649,144.5405688,Anoura_geoffroyi,AA,
Anou.geo.BL.001.wav,131,146.3882774,146.4087186,Anoura_geoffroyi,BB,
Anou.geo.BL.001.wav,132,146.6423821,146.6595338,Anoura_geoffroyi,BB,
Anou.geo.BL.001.wav,134,148.3074125,148.3148136,Anoura_geoffroyi,CC,
Anou.geo.BL.001.wav,135,148.4577842,148.4653028,Anoura_geoffroyi,CC,
Anou.geo.BL.001.wav,136,148.6194338,148.6248378,Anoura_geoffroyi,CC,
Anou.geo.BL.001.wav,140,150.1547031,150.1621042,Anoura_geoffroyi,DD,
Anou.geo.BL.001.wav,141,150.3731513,150.3800825,Anoura_geoffroyi,DD,
Anou.geo.BL.001.wav,142,152.2617509,152.2715016,Anoura_geoffroyi,EE,
Anou.geo.BL.001.wav,143,152.4302142,152.4378503,Anoura_geoffroyi,EE,
Anou.geo.BL.001.wav,144,152.6153593,152.6212332,Anoura_geoffroyi,EE,
Anou.geo.BL.001.wav,145,152.7808857,152.787347,Anoura_geoffroyi,EE,
Anou.geo.BL.001.wav,151,154.4369419,154.4451654,Anoura_geoffroyi,FF,
Anou.geo.BL.001.wav,152,154.6105742,154.6264337,Anoura_geoffroyi,FF,
Anou.geo.BL.001.wav,153,154.8144727,154.8299798,Anoura_geoffroyi,FF,
Anou.geo.BL.001.wav,154,155.6565853,155.6732672,Anoura_geoffroyi,GG,
Anou.geo.BL.001.wav,155,155.8622891,155.8712174,Anoura_geoffroyi,GG,
Anou.geo.BL.001.wav,156,156.0811504,156.0880816,Anoura_geoffroyi,GG,
Anou.geo.BL.001.wav,157,156.5564424,156.561494,Anoura_geoffroyi,HH,
Anou.geo.BL.001.wav,158,156.7095161,156.7152725,Anoura_geoffroyi,HH,
Anou.geo.BL.001.wav,159,156.8655267,156.8711657,Anoura_geoffroyi,HH,
Anou.geo.BL.001.wav,163,158.2863354,158.2946763,Anoura_geoffroyi,II,
Anou.geo.BL.001.wav,164,158.4446524,158.452171,Anoura_geoffroyi,II,
Anou.geo.BL.001.wav,165,158.5902075,158.5976086,Anoura_geoffroyi,II,
Anou.geo.BL.001.wav,166,158.9873571,158.9941708,Anoura_geoffroyi,JJ,
Anou.geo.BL.001.wav,167,159.1206945,159.1268033,Anoura_geoffroyi,JJ,
Anou.geo.BL.001.wav,168,159.261433,159.2697739,Anoura_geoffroyi,JJ,
Anou.geo.BL.001.wav,169,159.4048735,159.4120396,Anoura_geoffroyi,JJ,
Anou.geo.BL.001.wav,170,159.5499155,159.5590788,Anoura_geoffroyi,JJ,
Anou.geo.BL.001.wav,173,160.2277394,160.2385474,Anoura_geoffroyi,KK,
Anou.geo.BL.001.wav,174,160.3782286,160.3892715,Anoura_geoffroyi,KK,
Anou.geo.BL.001.wav,175,160.7815301,160.790341,Anoura_geoffroyi,LL,
Anou.geo.BL.001.wav,176,160.914985,160.9202715,Anoura_geoffroyi,LL,
Anou.geo.BL.001.wav,181,161.817401,161.8255069,Anoura_geoffroyi,MM,
Anou.geo.BL.001.wav,182,161.9555549,161.9620162,Anoura_geoffroyi,MM,
Anou.geo.BL.001.wav,183,162.3623377,162.376435,Anoura_geoffroyi,NN,
Anou.geo.BL.001.wav,184,162.5352651,162.5473654,Anoura_geoffroyi,NN,
Anou.geo.BL.001.wav,185,162.7088974,162.7187656,Anoura_geoffroyi,NN,
Anou.geo.BL.001.wav,186,163.2325904,163.2388167,Anoura_geoffroyi,OO,
Anou.geo.BL.001.wav,187,163.3588791,163.3687472,Anoura_geoffroyi,OO,
Anou.geo.BL.001.wav,188,163.5184141,163.5312192,Anoura_geoffroyi,OO,
Anou.geo.BL.001.wav,189,163.9138015,163.9287212,Anoura_geoffroyi,PP,
Anou.geo.BL.001.wav,190,164.0775656,164.0908406,Anoura_geoffroyi,PP,
Anou.geo.BL.001.wav,191,164.2436794,164.2515504,Anoura_geoffroyi,PP,
Anou.geo.BL.001.wav,192,164.3908791,164.3976929,Anoura_geoffroyi,PP,
Anou.geo.BL.001.wav,198,166.1602584,166.1757655,Anoura_geoffroyi,QQ,
Anou.geo.BL.001.wav,199,166.3522172,166.3670195,Anoura_geoffroyi,QQ,
Anou.geo.BL.001.wav,201,167.2665788,167.2984153,Anoura_geoffroyi,RR,
Anou.geo.BL.001.wav,202,167.4987151,167.5271447,Anoura_geoffroyi,RR,
Anou.geo.BL.001.wav,210,170.146866,170.1560293,Anoura_geoffroyi,SS,
Anou.geo.BL.001.wav,211,170.31157,170.3189711,Anoura_geoffroyi,SS,
Anou.geo.BL.001.wav,212,170.7311579,170.7441979,Anoura_geoffroyi,TT,
Anou.geo.BL.001.wav,213,170.9011483,170.9137185,Anoura_geoffroyi,TT,
Anou.geo.BL.001.wav,214,171.0879322,171.1019121,Anoura_geoffroyi,TT,
Anou.geo.BL.001.wav,215,171.2864698,171.3027992,Anoura_geoffroyi,TT,
Anou.geo.BL.001.wav,216,171.4626866,171.4756092,Anoura_geoffroyi,TT,
Anou.geo.BL.001.wav,217,172.0010446,172.0190187,Anoura_geoffroyi,UU,
Anou.geo.BL.001.wav,218,172.1915937,172.2085105,Anoura_geoffroyi,UU,
Anou.geo.BL.001.wav,219,172.3875468,172.3989422,Anoura_geoffroyi,UU,
Anou.geo.BL.001.wav,220,172.5645429,172.5746459,Anoura_geoffroyi,UU,
Anou.geo.BL.001.wav,221,172.7440491,172.7545046,Anoura_geoffroyi,UU,
Anou.geo.BL.001.wav,223,173.4479531,173.4606407,Anoura_geoffroyi,VV,
Anou.geo.BL.001.wav,224,173.6274593,173.6435537,Anoura_geoffroyi,VV,
Anou.geo.BL.001.wav,225,173.830696,173.8422088,Anoura_geoffroyi,VV,
Anou.geo.BL.001.wav,227,174.6796595,174.6983385,Anoura_geoffroyi,WW,
Anou.geo.BL.001.wav,228,174.8622201,174.8793719,Anoura_geoffroyi,WW,
Anou.geo.BL.001.wav,237,188.1964571,188.2243684,Anoura_geoffroyi,XX,
Anou.geo.BL.001.wav,238,188.3851907,188.4011401,Anoura_geoffroyi,XX,
Anou.geo.BL.001.wav,239,188.5061398,188.5181018,Anoura_geoffroyi,XX,
Anou.geo.BL.001.wav,240,189.0870735,189.1096684,Anoura_geoffroyi,YY,
Anou.geo.BL.001.wav,241,189.2173263,189.2385921,Anoura_geoffroyi,YY,
Anou.geo.BL.001.wav,242,189.4193511,189.4313131,Anoura_geoffroyi,YY,
Anou.geo.BL.001.wav,243,189.5748571,189.5881482,Anoura_geoffroyi,YY,
Anou.geo.BL.001.wav,244,196.2169774,196.2234201,Anoura_geoffroyi,ZZ,
Anou.geo.BL.001.wav,245,196.3734637,196.3788098,Anoura_geoffroyi,ZZ,
Anou.geo.BL.001.wav,246,196.5793805,196.5845209,Anoura_geoffroyi,ZZ,
Anou.geo.BL.001.wav,247,196.7566796,196.7615459,Anoura_geoffroyi,ZZ,
Anou.geo.BL.001.wav,248,197.3218066,197.3275639,Anoura_geoffroyi,AAA,
Anou.geo.BL.001.wav,249,197.486834,197.4923856,Anoura_geoffroyi,AAA,
Anou.geo.BL.001.wav,250,197.6790006,197.6845523,Anoura_geoffroyi,AAA,
Anou.geo.BL.001.wav,251,197.8376446,197.8425794,Anoura_geoffroyi,AAA,
Anou.geo.BL.001.wav,252,198.4793356,198.4874481,Anoura_geoffroyi,BBB,
Anou.geo.BL.001.wav,253,198.635688,198.6431656,Anoura_geoffroyi,BBB,
Anou.geo.BL.001.wav,254,199.9417996,199.9508291,Anoura_geoffroyi,CCC,
Anou.geo.BL.001.wav,255,200.1132733,200.1217385,Anoura_geoffroyi,CCC,
Anou.geo.BL.001.wav,257,200.7756927,200.7819711,Anoura_geoffroyi,DDD,
Anou.geo.BL.001.wav,258,200.9134673,200.9184759,Anoura_geoffroyi,DDD,
Anou.geo.BL.001.wav,259,201.0817469,201.0867555,Anoura_geoffroyi,DDD,
Anou.geo.BL.001.wav,266,203.1449403,203.1510776,Anoura_geoffroyi,EEE,
Anou.geo.BL.001.wav,267,203.2899545,203.2960212,Anoura_geoffroyi,EEE,
Anou.geo.BL.001.wav,268,203.5101042,203.5170174,Anoura_geoffroyi,EEE,
Anou.geo.BL.001.wav,304,214.2338476,214.2417484,Anoura_geoffroyi,FFF,
Anou.geo.BL.001.wav,305,214.4220251,214.4302081,Anoura_geoffroyi,FFF,
Anou.geo.BL.001.wav,306,214.8252025,214.832539,Anoura_geoffroyi,GGG,
Anou.geo.BL.001.wav,307,214.9800808,214.98777,Anoura_geoffroyi,GGG,
Anou.geo.BL.001.wav,308,215.1695496,215.1770272,Anoura_geoffroyi,GGG,
Anou.geo.BL.001.wav,309,215.4922215,215.5016037,Anoura_geoffroyi,HHH,
Anou.geo.BL.001.wav,310,215.6680985,215.6756466,Anoura_geoffroyi,HHH,
Anou.geo.BL.002.wav,2,19.18461495,19.21211093,Anoura_geoffroyi,A,
Anou.geo.BL.002.wav,3,19.4394992,19.46159566,Anoura_geoffroyi,A,
Anou.geo.BL.002.wav,5,20.61284306,20.62372515,Anoura_geoffroyi,B,
Anou.geo.BL.002.wav,6,20.78962425,20.800091,Anoura_geoffroyi,B,
Anou.geo.BL.002.wav,11,21.86364766,21.88541184,Anoura_geoffroyi,C,
Anou.geo.BL.002.wav,13,22.04856965,22.069337,Anoura_geoffroyi,C,
Anou.geo.BL.002.wav,15,22.16392518,22.17356123,Anoura_geoffroyi,C,
Anou.geo.BL.002.wav,16,22.46166827,22.48376473,Anoura_geoffroyi,D,
Anou.geo.BL.002.wav,17,22.64702357,22.66529884,Anoura_geoffroyi,D,
Anou.geo.BL.002.wav,18,22.81856,22.83683527,Anoura_geoffroyi,D,
Anou.geo.BL.002.wav,19,23.14706155,23.16002038,Anoura_geoffroyi,E,
Anou.geo.BL.002.wav,20,23.32474512,23.34069444,Anoura_geoffroyi,E,
Anou.geo.BL.002.wav,21,23.51988625,23.53467261,Anoura_geoffroyi,E,
Anou.geo.BL.002.wav,22,23.88604263,23.89783849,Anoura_geoffroyi,F,
Anou.geo.BL.002.wav,23,24.05830552,24.06927068,Anoura_geoffroyi,F,
Anou.geo.BL.002.wav,24,24.22453529,24.23932164,Anoura_geoffroyi,F,
Anou.geo.BL.002.wav,25,24.67347862,24.6849422,Anoura_geoffroyi,G,
Anou.geo.BL.002.wav,26,24.85683368,24.86530676,Anoura_geoffroyi,G,
Anou.geo.BL.002.wav,27,25.04977268,25.05608595,Anoura_geoffroyi,G,
Anou.geo.BL.002.wav,28,25.21884637,25.22532578,Anoura_geoffroyi,G,
Anou.geo.BL.002.wav,29,25.7308024,25.73894321,Anoura_geoffroyi,H,
Anou.geo.BL.002.wav,30,25.90563066,25.91410374,Anoura_geoffroyi,H,
Anou.geo.BL.002.wav,36,38.60865447,38.6194535,Anoura_geoffroyi,I,
Anou.geo.BL.002.wav,37,38.86101933,38.86932627,Anoura_geoffroyi,I,
Anou.geo.BL.002.wav,38,39.07915959,39.08746653,Anoura_geoffroyi,I,
Anou.geo.BL.002.wav,53,43.83739349,43.84835865,Anoura_geoffroyi,J,
Anou.geo.BL.002.wav,54,44.03426798,44.04224264,Anoura_geoffroyi,J,
Anou.geo.BL.002.wav,59,48.42391239,48.43537597,Anoura_geoffroyi,K,
Anou.geo.BL.002.wav,60,48.62477422,48.63341343,Anoura_geoffroyi,K,
Anou.geo.BL.002.wav,72,51.24614806,51.25844233,Anoura_geoffroyi,L,
Anou.geo.BL.002.wav,73,51.47126615,51.48372656,Anoura_geoffroyi,L,
Anou.geo.BL.002.wav,75,53.45457304,53.46520593,Anoura_geoffroyi,M,
Anou.geo.BL.002.wav,76,53.60443025,53.61240492,Anoura_geoffroyi,M,
Anou.geo.BL.002.wav,77,53.74531597,53.75196152,Anoura_geoffroyi,M,
Anou.geo.BL.002.wav,78,53.89766526,53.90331398,Anoura_geoffroyi,M,
Anou.geo.BL.002.wav,79,54.04154147,54.04619336,Anoura_geoffroyi,M,
Anou.geo.BL.002.wav,93,56.65350022,56.66263786,Anoura_geoffroyi,N,
Anou.geo.BL.002.wav,95,56.80368216,56.8119891,Anoura_geoffroyi,N,
Anou.geo.BL.002.wav,97,56.96715436,56.97379991,Anoura_geoffroyi,N,
Anou.geo.BL.002.wav,99,57.37873985,57.38820976,Anoura_geoffroyi,O,
Anou.geo.BL.002.wav,101,57.53701797,57.5448265,Anoura_geoffroyi,O,
Anou.geo.BL.002.wav,103,58.23863055,58.24427926,Anoura_geoffroyi,P,
Anou.geo.BL.002.wav,104,58.40644108,58.41225594,Anoura_geoffroyi,P,
Anou.geo.BL.002.wav,105,58.94188591,58.95035899,Anoura_geoffroyi,Q,
Anou.geo.BL.002.wav,106,59.10088215,59.10736156,Anoura_geoffroyi,Q,
Anou.geo.BL.002.wav,113,64.0053887,64.01352951,Anoura_geoffroyi,R,
Anou.geo.BL.002.wav,114,64.18787073,64.19418401,Anoura_geoffroyi,R,
Anou.geo.BL.002.wav,128,77.21435344,77.2231588,Anoura_geoffroyi,S,
Anou.geo.BL.002.wav,129,77.34244464,77.35224683,Anoura_geoffroyi,S,
Anou.geo.BL.002.wav,131,77.45760636,77.46508261,Anoura_geoffroyi,S,
Anou.geo.BL.002.wav,160,85.00116795,85.00881033,Anoura_geoffroyi,T,
Anou.geo.BL.002.wav,162,85.13918025,85.14615808,Anoura_geoffroyi,T,
Anou.geo.BL.002.wav,163,85.63189257,85.64019951,Anoura_geoffroyi,U,
Anou.geo.BL.002.wav,164,85.78089281,85.7877045,Anoura_geoffroyi,U,
Anou.geo.BL.002.wav,165,85.94562244,85.95226799,Anoura_geoffroyi,U,
Anou.geo.BL.002.wav,166,86.42449568,86.43163965,Anoura_geoffroyi,V,
Anou.geo.BL.002.wav,167,86.58829527,86.59427626,Anoura_geoffroyi,V,
Anou.geo.BL.002.wav,168,86.76162667,86.76710925,Anoura_geoffroyi,V,
Anou.geo.BL.002.wav,174,91.01605205,91.02784791,Anoura_geoffroyi,W,
Anou.geo.BL.002.wav,175,91.17783031,91.18480814,Anoura_geoffroyi,W,
Anou.geo.BL.002.wav,198,104.7587358,104.7667104,Anoura_geoffroyi,X,
Anou.geo.BL.002.wav,199,104.9326831,104.9464726,Anoura_geoffroyi,X,
Anou.geo.BL.002.wav,200,105.090515,105.1003172,Anoura_geoffroyi,X,
Anou.geo.BL.002.wav,201,105.4673178,105.4860915,Anoura_geoffroyi,Y,
Anou.geo.BL.002.wav,202,105.6319614,105.6397699,Anoura_geoffroyi,Y,
Anou.geo.BL.002.wav,203,105.7962939,105.8031056,Anoura_geoffroyi,Y,
Anou.geo.BL.002.wav,204,105.980708,105.986689,Anoura_geoffroyi,Y,
Anou.geo.BL.002.wav,207,110.7993608,110.804345,Anoura_geoffroyi,Z,
Anou.geo.BL.002.wav,208,110.913332,110.9183162,Anoura_geoffroyi,Z,
Anou.geo.BL.002.wav,209,111.0289647,111.0334504,Anoura_geoffroyi,Z,
Anou.geo.BL.002.wav,210,111.1555399,111.1598595,Anoura_geoffroyi,Z,
Anou.geo.BL.002.wav,211,111.5682287,111.5732129,Anoura_geoffroyi,AA,
Anou.geo.BL.002.wav,212,111.680036,111.6855574,Anoura_geoffroyi,AA,
Anou.geo.BL.002.wav,213,111.797079,111.8028355,Anoura_geoffroyi,AA,
Anou.geo.BL.002.wav,215,112.3326073,112.3413007,Anoura_geoffroyi,BB,
Anou.geo.BL.002.wav,216,112.4493445,112.4555708,Anoura_geoffroyi,BB,
Anou.geo.BL.002.wav,217,112.5830272,112.5890185,Anoura_geoffroyi,BB,
Anou.geo.BL.002.wav,218,112.7741876,112.7788867,Anoura_geoffroyi,BB,
Anou.geo.BL.002.wav,228,121.1935833,121.2080331,Anoura_geoffroyi,CC,
Anou.geo.BL.002.wav,229,121.3633501,121.3785047,Anoura_geoffroyi,CC,
Anou.geo.BL.002.wav,230,121.5129591,121.5306983,Anoura_geoffroyi,CC,
Anou.geo.BL.002.wav,231,121.6793997,121.7061846,Anoura_geoffroyi,CC,
Anou.geo.BL.002.wav,232,121.8693386,121.8997654,Anoura_geoffroyi,CC,
Anou.geo.BL.002.wav,274,138.8655634,138.8838899,Anoura_geoffroyi,EE,
Anou.geo.BL.002.wav,275,139.0321686,139.0441514,Anoura_geoffroyi,EE,
Anou.geo.BL.002.wav,276,139.1792876,139.1895082,Anoura_geoffroyi,EE,
Anou.geo.BL.002.wav,277,139.3099297,139.319093,Anoura_geoffroyi,EE,
Anou.geo.BL.002.wav,278,139.4317276,139.4442977,Anoura_geoffroyi,EE,
Anou.geo.BL.002.wav,279,139.5989341,139.6073925,Anoura_geoffroyi,EE,
Anou.geo.BL.002.wav,293,142.8608111,142.8825445,Anoura_geoffroyi,FF,
Anou.geo.BL.002.wav,294,143.0725091,143.0978843,Anoura_geoffroyi,FF,
Anou.geo.BL.002.wav,295,143.3097115,143.333442,Anoura_geoffroyi,FF,
Anou.geo.BL.002.wav,296,145.703667,145.7278674,Anoura_geoffroyi,GG,
Anou.geo.BL.002.wav,297,145.9604939,145.9834021,Anoura_geoffroyi,GG,
Anou.geo.BL.002.wav,320,151.8424709,151.8670238,Anoura_geoffroyi,HH,
Anou.geo.BL.002.wav,321,152.0510572,152.0811315,Anoura_geoffroyi,HH,
Anou.geo.BL.002.wav,322,152.2956469,152.3258387,Anoura_geoffroyi,HH,
Anou.geo.BL.002.wav,323,152.5937609,152.6271246,Anoura_geoffroyi,HH,
Anou.geo.BL.002.wav,328,155.0368338,155.0578623,Anoura_geoffroyi,II,
Anou.geo.BL.002.wav,329,155.303408,155.3133936,Anoura_geoffroyi,II,
Anou.geo.BL.002.wav,338,156.8768176,156.8876255,Anoura_geoffroyi,JJ,
